UserId,No_of_events,Ratio_of_categories_interacted,Ratio_of_skewness_of_events_to_detect_bot_behaviour,Ratio_of_amount_events_done_more_by_a_typical_bot,Fake
3A26BD6E36,19.0,0.3333333333333333,0.47368421052631576,0.0542202099562776,0.0
3A371D0952,15.0,0.5,0.5333333333333333,-0.16772088687662295,0.0
3A41CE0F2C,21.0,0.3333333333333333,0.7619047619047619,0.16519075837272787,0.0
3A44C889C9,21.0,0.3333333333333333,0.5238095238095237,0.16519075837272787,0.0
3A46E1B735,18.0,0.3333333333333333,0.5,-0.0012650642519475416,0.0
3A4D5A353D,15.0,0.3333333333333333,0.8666666666666667,-0.16772088687662295,0.0
3A55062303,21.0,0.8333333333333334,0.6666666666666666,0.16519075837272787,0.0
3A58D0B936,18.0,0.3333333333333333,0.6666666666666666,-0.0012650642519475416,0.0
3A66422DFA,16.0,0.3333333333333333,0.4375,-0.11223561266839782,0.0
3A68E212DF,15.0,0.3333333333333333,0.6666666666666666,-0.16772088687662295,0.0
3A6BD6437A,19.0,0.5,0.6842105263157894,0.0542202099562776,0.0
3A739DBA08,19.0,0.16666666666666666,0.6842105263157894,0.0542202099562776,0.0
3A77018CEE,16.0,0.3333333333333333,0.5625,-0.11223561266839782,0.0
3A8510C0C0,15.0,0.3333333333333333,0.6,-0.16772088687662295,0.0
3A96C1B4ED,16.0,0.16666666666666666,0.4375,-0.11223561266839782,0.0
3AAD403CDF,19.0,0.5,0.47368421052631576,0.0542202099562776,0.0
3AB636659E,16.0,0.5,0.625,-0.11223561266839782,0.0
3ACF0427A4,21.0,0.5,0.5714285714285714,0.16519075837272787,0.0
3ACF598859,16.0,0.5,0.5625,-0.11223561266839782,0.0
3B20D249A0,20.0,0.3333333333333333,0.5,0.10970548416450274,0.0
3B2A4A32EB,21.0,0.5,0.5238095238095237,0.16519075837272787,0.0
3B2E9B63FF,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
3B4B1E6632,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
3B781ACA07,20.0,0.6666666666666666,0.7,0.10970548416450274,0.0
3B935FDE04,19.0,0.3333333333333333,0.5263157894736842,0.0542202099562776,0.0
3B937084A5,20.0,0.6666666666666666,0.6499999999999999,0.10970548416450274,0.0
3B9594A7E5,16.0,0.3333333333333333,0.5,-0.11223561266839782,0.0
3BA1466281,20.0,0.5,0.55,0.10970548416450274,0.0
3BA63AD67D,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
3BB25F0B6B,21.0,0.16666666666666666,0.42857142857142855,0.16519075837272787,0.0
3BC241AC95,17.0,0.16666666666666666,0.47058823529411764,-0.056750338460172675,0.0
3BD7B4B0BC,45.0,0.8333333333333334,0.8666666666666667,1.496837339370131,1.0
3BE0FC8BE6,16.0,0.5,0.4375,-0.11223561266839782,0.0
3BEB5B7FFD,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
3BEFA374F5,19.0,0.5,0.5263157894736842,0.0542202099562776,0.0
3BF7738B5F,21.0,0.16666666666666666,0.3333333333333333,0.16519075837272787,0.0
3BF81EE197,49.0,1.0,0.9387755102040815,1.7187784362030316,1.0
3C0DD5195D,15.0,0.3333333333333333,0.4,-0.16772088687662295,0.0
3C14D395A9,19.0,0.6666666666666666,0.6842105263157894,0.0542202099562776,0.0
3C471CFA24,19.0,0.5,0.631578947368421,0.0542202099562776,0.0
3C614FF6A0,17.0,0.8333333333333334,0.6470588235294118,-0.056750338460172675,0.0
3C67463B3E,19.0,0.3333333333333333,0.7368421052631579,0.0542202099562776,0.0
3C6AEB2E56,20.0,0.16666666666666666,0.39999999999999997,0.10970548416450274,0.0
3C6AF037EA,33.0,0.8333333333333334,0.8484848484848484,0.8310140488714295,1.0
3C7B64E2B2,21.0,0.16666666666666666,0.47619047619047616,0.16519075837272787,0.0
3C9A6D3A3F,15.0,0.3333333333333333,0.6666666666666666,-0.16772088687662295,0.0
3CAA480D50,15.0,0.16666666666666666,0.7333333333333333,-0.16772088687662295,0.0
3CB4E23FEC,17.0,0.5,0.7058823529411764,-0.056750338460172675,0.0
3CB55D4EB4,18.0,0.16666666666666666,0.6111111111111112,-0.0012650642519475416,0.0
3CBC5F0DE4,19.0,0.3333333333333333,0.5263157894736842,0.0542202099562776,0.0
3CCD691940,16.0,0.3333333333333333,0.5625,-0.11223561266839782,0.0
3CD582C2E5,17.0,0.5,0.5294117647058824,-0.056750338460172675,0.0
3D0D41B012,16.0,0.5,0.6875,-0.11223561266839782,0.0
3D0EDD6EE5,43.0,1.0,0.9534883720930232,1.3858667909536808,1.0
3D26D8B8D5,21.0,0.5,0.5238095238095237,0.16519075837272787,0.0
3D744097BB,19.0,0.5,0.5263157894736842,0.0542202099562776,0.0
3D744A985F,18.0,0.3333333333333333,0.38888888888888884,-0.0012650642519475416,0.0
3D8B235A45,19.0,0.5,0.42105263157894735,0.0542202099562776,0.0
3D8D23FC04,21.0,0.6666666666666666,0.5714285714285714,0.16519075837272787,0.0
3D9F74B90B,18.0,0.3333333333333333,0.6666666666666667,-0.0012650642519475416,0.0
3DAE8929E9,15.0,0.16666666666666666,0.5333333333333333,-0.16772088687662295,0.0
3DBB93206E,20.0,0.6666666666666666,0.55,0.10970548416450274,0.0
3DC60A550F,16.0,0.3333333333333333,0.3125,-0.11223561266839782,0.0
3DD0552C74,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
3DD4ADA89C,18.0,0.16666666666666666,0.7222222222222222,-0.0012650642519475416,0.0
3DD88446DF,18.0,0.5,0.6666666666666666,-0.0012650642519475416,0.0
3DF7F14721,21.0,0.16666666666666666,0.6666666666666666,0.16519075837272787,0.0
3DF87C308C,18.0,0.3333333333333333,0.33333333333333337,-0.0012650642519475416,0.0
3E01B513A9,18.0,0.3333333333333333,0.5,-0.0012650642519475416,0.0
3E0DBD33F1,21.0,0.3333333333333333,0.6666666666666666,0.16519075837272787,0.0
3E21F389F0,16.0,0.5,0.5625,-0.11223561266839782,0.0
3E2517DEDD,16.0,0.3333333333333333,0.5625,-0.11223561266839782,0.0
3E2AF77C07,38.0,1.0,0.868421052631579,1.1084404199125553,1.0
3E39172D8D,17.0,0.5,0.4117647058823529,-0.056750338460172675,0.0
3E4535FAB7,15.0,0.16666666666666666,0.6,-0.16772088687662295,0.0
3E4B256F33,15.0,0.3333333333333333,0.8,-0.16772088687662295,0.0
3E56F8F8FF,21.0,0.6666666666666666,0.47619047619047616,0.16519075837272787,0.0
3E6971FC42,19.0,0.5,0.5263157894736842,0.0542202099562776,0.0
3E710D18BC,20.0,0.6666666666666666,0.55,0.10970548416450274,0.0
3E9A4FCCD6,18.0,0.8333333333333334,0.49999999999999994,-0.0012650642519475416,0.0
3EC0057CCD,15.0,0.5,0.5333333333333333,-0.16772088687662295,0.0
3EC6545AA7,18.0,0.16666666666666666,0.4444444444444444,-0.0012650642519475416,0.0
3ECD86122B,21.0,0.6666666666666666,0.7142857142857142,0.16519075837272787,0.0
3ECF44CD91,20.0,0.3333333333333333,0.5,0.10970548416450274,0.0
3ED8F39EAC,16.0,0.5,0.625,-0.11223561266839782,0.0
3ED984DBF1,20.0,0.5,0.75,0.10970548416450274,0.0
3EE440956F,21.0,0.5,0.5714285714285714,0.16519075837272787,0.0
3EF02F7FD9,16.0,0.3333333333333333,0.75,-0.11223561266839782,0.0
3EFE02F087,17.0,0.16666666666666666,0.7058823529411765,-0.056750338460172675,0.0
3F0333F9B7,19.0,0.5,0.631578947368421,0.0542202099562776,0.0
3F0375800F,21.0,0.3333333333333333,0.5714285714285714,0.16519075837272787,0.0
3F0E7D5EC6,20.0,0.5,0.75,0.10970548416450274,0.0
3F1465EA18,15.0,0.3333333333333333,0.6000000000000001,-0.16772088687662295,0.0
3F19916795,21.0,0.5,0.5238095238095237,0.16519075837272787,0.0
3F2251960D,20.0,0.3333333333333333,0.75,0.10970548416450274,0.0
3F44F69332,21.0,0.3333333333333333,0.5238095238095237,0.16519075837272787,0.0
3F456143D2,20.0,0.6666666666666666,0.55,0.10970548416450274,0.0
3F71643862,17.0,0.5,0.5882352941176471,-0.056750338460172675,0.0
3F728D148C,19.0,0.3333333333333333,0.631578947368421,0.0542202099562776,0.0
3F7719DA56,18.0,0.16666666666666666,0.6666666666666667,-0.0012650642519475416,0.0
3F7ABA9219,15.0,0.6666666666666666,0.7333333333333334,-0.16772088687662295,0.0
3FC419ECAB,19.0,0.3333333333333333,0.736842105263158,0.0542202099562776,0.0
3FC924375A,17.0,0.3333333333333333,0.5294117647058824,-0.056750338460172675,0.0
3FD1AB9F90,21.0,0.16666666666666666,0.6190476190476191,0.16519075837272787,0.0
3FE102219E,15.0,0.3333333333333333,0.6,-0.16772088687662295,0.0
400090D46E,16.0,0.5,0.625,-0.11223561266839782,0.0
4012FDB335,21.0,0.6666666666666666,0.42857142857142855,0.16519075837272787,0.0
40198341FF,18.0,0.3333333333333333,0.7222222222222222,-0.0012650642519475416,0.0
401D04A423,26.0,0.8333333333333334,0.9615384615384615,0.44261712941385356,1.0
4028D1AA1C,20.0,0.3333333333333333,0.65,0.10970548416450274,0.0
402B346FA5,21.0,0.5,0.8095238095238095,0.16519075837272787,0.0
403CD3BFB3,19.0,0.3333333333333333,0.5789473684210527,0.0542202099562776,0.0
4051EB21E3,17.0,0.3333333333333333,0.7647058823529411,-0.056750338460172675,0.0
406038682B,18.0,0.6666666666666666,0.7222222222222222,-0.0012650642519475416,0.0
40781A332D,17.0,0.6666666666666666,0.5294117647058824,-0.056750338460172675,0.0
40827CE6DB,15.0,0.5,0.7333333333333334,-0.16772088687662295,0.0
4083C6C7B8,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
408B10C0F8,15.0,0.8333333333333334,0.6,-0.16772088687662295,0.0
4091177725,19.0,0.3333333333333333,0.5263157894736842,0.0542202099562776,0.0
40952D98D0,21.0,0.5,0.5238095238095237,0.16519075837272787,0.0
40A1001BC3,19.0,0.3333333333333333,0.631578947368421,0.0542202099562776,0.0
40A25D22A8,39.0,0.8333333333333334,0.9487179487179487,1.1639256941207803,1.0
40B0A41598,20.0,0.5,0.55,0.10970548416450274,0.0
40B7482CD4,18.0,0.8333333333333334,0.4444444444444444,-0.0012650642519475416,0.0
40BDB3BDE5,15.0,0.3333333333333333,0.6,-0.16772088687662295,0.0
40C15DE045,16.0,0.16666666666666666,0.75,-0.11223561266839782,0.0
40C7A43D38,17.0,0.5,0.7647058823529411,-0.056750338460172675,0.0
40CA21C016,15.0,0.3333333333333333,0.6666666666666666,-0.16772088687662295,0.0
40D8802E53,27.0,0.8333333333333334,0.9259259259259258,0.4981024036220787,1.0
40FC10BEDE,18.0,0.3333333333333333,0.6666666666666666,-0.0012650642519475416,0.0
40FC8788D6,21.0,0.6666666666666666,0.7142857142857142,0.16519075837272787,0.0
40FEB0EB4A,20.0,0.5,0.6,0.10970548416450274,0.0
4100B66BAC,16.0,0.16666666666666666,0.75,-0.11223561266839782,0.0
4113AA9B2B,15.0,0.3333333333333333,0.6666666666666666,-0.16772088687662295,0.0
412C41B691,17.0,0.16666666666666666,0.5294117647058824,-0.056750338460172675,0.0
4131C98FDE,17.0,0.16666666666666666,0.6470588235294118,-0.056750338460172675,0.0
413AB50714,25.0,0.8333333333333334,0.8,0.38713185520562843,1.0
413DFA66C9,21.0,0.3333333333333333,0.6190476190476191,0.16519075837272787,0.0
4140FEC051,21.0,0.3333333333333333,0.6190476190476191,0.16519075837272787,0.0
4144343077,18.0,0.16666666666666666,0.5,-0.0012650642519475416,0.0
417DE36850,19.0,0.16666666666666666,0.5263157894736842,0.0542202099562776,0.0
4180022D91,15.0,0.3333333333333333,0.33333333333333337,-0.16772088687662295,0.0
418276EDD4,21.0,0.3333333333333333,0.5714285714285714,0.16519075837272787,0.0
41999E72C4,21.0,0.6666666666666666,0.7142857142857142,0.16519075837272787,0.0
4199FA6E30,18.0,0.16666666666666666,0.4444444444444444,-0.0012650642519475416,0.0
419F4A749E,19.0,0.5,0.6842105263157894,0.0542202099562776,0.0
41A18333A2,19.0,0.3333333333333333,0.631578947368421,0.0542202099562776,0.0
41AF485ABF,21.0,0.5,0.5238095238095237,0.16519075837272787,0.0
41BD049C5B,18.0,0.3333333333333333,0.3333333333333333,-0.0012650642519475416,0.0
41BDD5F5A4,15.0,0.5,0.6,-0.16772088687662295,0.0
41CB8B4562,19.0,0.3333333333333333,0.7368421052631579,0.0542202099562776,0.0
4200318B72,19.0,0.3333333333333333,0.5789473684210527,0.0542202099562776,0.0
421B6552EA,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
421C9E1287,15.0,0.5,0.6666666666666666,-0.16772088687662295,0.0
422B55282B,19.0,0.3333333333333333,0.5789473684210527,0.0542202099562776,0.0
423E80DD48,21.0,0.3333333333333333,0.619047619047619,0.16519075837272787,0.0
4259F12E27,19.0,0.5,0.631578947368421,0.0542202099562776,0.0
426A9BCCD9,20.0,0.6666666666666666,0.55,0.10970548416450274,0.0
426E8F632E,19.0,0.6666666666666666,0.8421052631578947,0.0542202099562776,0.0
4283EDF60C,18.0,0.6666666666666666,0.611111111111111,-0.0012650642519475416,0.0
42846B43DB,20.0,0.3333333333333333,0.55,0.10970548416450274,0.0
4290F22101,19.0,0.3333333333333333,0.42105263157894735,0.0542202099562776,0.0
429180BA78,21.0,0.3333333333333333,0.5238095238095237,0.16519075837272787,0.0
429227B343,29.0,0.8333333333333334,0.9655172413793104,0.609072952038529,1.0
42ACC6DE6F,15.0,0.3333333333333333,0.7333333333333333,-0.16772088687662295,0.0
42C2DD588A,21.0,0.8333333333333334,0.7142857142857142,0.16519075837272787,0.0
42C3132B96,39.0,0.8333333333333334,0.8974358974358975,1.1639256941207803,1.0
42CE3BC1C3,18.0,0.6666666666666666,0.49999999999999994,-0.0012650642519475416,0.0
42D470FFC5,20.0,0.3333333333333333,0.65,0.10970548416450274,0.0
42D50A7606,18.0,0.3333333333333333,0.7222222222222223,-0.0012650642519475416,0.0
42D531D4ED,15.0,0.16666666666666666,0.4,-0.16772088687662295,0.0
42DBB1418F,21.0,0.5,0.5238095238095237,0.16519075837272787,0.0
42DC257B39,15.0,0.3333333333333333,0.4,-0.16772088687662295,0.0
42DEC27B73,16.0,0.5,0.5,-0.11223561266839782,0.0
42E36C40B3,17.0,0.5,0.588235294117647,-0.056750338460172675,0.0
430E2DEABE,19.0,0.6666666666666666,0.5263157894736842,0.0542202099562776,0.0
431269725B,15.0,0.3333333333333333,0.4,-0.16772088687662295,0.0
4315C2554C,17.0,0.3333333333333333,0.7058823529411764,-0.056750338460172675,0.0
4333AE8536,19.0,0.3333333333333333,0.5789473684210527,0.0542202099562776,0.0
4339E7FE2E,17.0,0.5,0.47058823529411764,-0.056750338460172675,0.0
433E0BED25,16.0,0.5,0.6875,-0.11223561266839782,0.0
434DFE9233,15.0,0.16666666666666666,0.6666666666666667,-0.16772088687662295,0.0
435C0B0C25,15.0,0.5,0.6666666666666667,-0.16772088687662295,0.0
436324BEEA,21.0,1.0,0.7619047619047619,0.16519075837272787,1.0
4368C14687,18.0,0.5,0.7777777777777778,-0.0012650642519475416,0.0
4377041DDE,20.0,0.6666666666666666,0.65,0.10970548416450274,0.0
439D9413F0,16.0,0.5,0.6875,-0.11223561266839782,0.0
43D2F26DFB,20.0,0.5,0.8,0.10970548416450274,0.0
43D6F0EE5C,20.0,0.3333333333333333,0.7,0.10970548416450274,0.0
43E2139036,21.0,0.8333333333333334,1.0,0.16519075837272787,1.0
43E550F7E2,17.0,0.3333333333333333,0.6470588235294117,-0.056750338460172675,0.0
43E8BC9A78,21.0,0.8333333333333334,0.6666666666666666,0.16519075837272787,0.0
43EAC2D840,20.0,0.5,0.6,0.10970548416450274,0.0
43F947321D,17.0,0.5,0.47058823529411764,-0.056750338460172675,0.0
43F9D545B9,18.0,0.16666666666666666,0.7222222222222223,-0.0012650642519475416,0.0
4412AD8DF7,15.0,0.5,0.6666666666666667,-0.16772088687662295,0.0
4433D69F07,19.0,0.5,0.7894736842105263,0.0542202099562776,0.0
443CCDCE87,19.0,0.5,0.631578947368421,0.0542202099562776,0.0
445BE11609,18.0,0.3333333333333333,0.5,-0.0012650642519475416,0.0
445E8CC6BB,20.0,0.16666666666666666,0.6499999999999999,0.10970548416450274,0.0
446080E059,15.0,0.16666666666666666,0.7333333333333334,-0.16772088687662295,0.0
44663BD24F,17.0,0.16666666666666666,0.6470588235294117,-0.056750338460172675,0.0
44748C01C0,16.0,0.3333333333333333,0.875,-0.11223561266839782,0.0
44A2F394F0,20.0,0.16666666666666666,0.6,0.10970548416450274,0.0
44AB5C46E7,15.0,0.16666666666666666,0.4666666666666667,-0.16772088687662295,0.0
44D8AAC299,19.0,0.3333333333333333,0.6842105263157894,0.0542202099562776,0.0
44FA41EA34,16.0,0.3333333333333333,0.6875,-0.11223561266839782,0.0
4503C8CAC7,21.0,0.5,0.7142857142857142,0.16519075837272787,0.0
4508736010,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
450981678C,40.0,0.8333333333333334,0.925,1.2194109683290055,1.0
4518D4A565,20.0,0.3333333333333333,0.4,0.10970548416450274,0.0
452CB71A10,16.0,0.5,0.5625,-0.11223561266839782,0.0
453EDBAC0B,20.0,0.6666666666666666,0.6,0.10970548416450274,0.0
45405505AB,18.0,0.16666666666666666,0.611111111111111,-0.0012650642519475416,0.0
454E86BA08,20.0,0.6666666666666666,0.55,0.10970548416450274,0.0
4550377D4A,20.0,0.5,0.6,0.10970548416450274,0.0
4552D0FF98,16.0,0.16666666666666666,0.625,-0.11223561266839782,0.0
4555C3A8ED,19.0,0.6666666666666666,0.631578947368421,0.0542202099562776,0.0
45625E6842,21.0,0.6666666666666666,0.6666666666666665,0.16519075837272787,0.0
456C5578C9,15.0,0.5,0.7333333333333334,-0.16772088687662295,0.0
45A1072361,21.0,0.16666666666666666,0.38095238095238093,0.16519075837272787,0.0
45B342E50D,21.0,0.3333333333333333,0.47619047619047616,0.16519075837272787,0.0
45BD48B43F,15.0,0.5,0.4666666666666667,-0.16772088687662295,0.0
45CF700443,17.0,0.16666666666666666,0.5882352941176471,-0.056750338460172675,0.0
45FF72EEEF,19.0,0.16666666666666666,0.631578947368421,0.0542202099562776,0.0
4613E62FBE,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
46143B2FA5,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
4621D1AE82,21.0,0.16666666666666666,0.6190476190476191,0.16519075837272787,0.0
462DA28CF4,42.0,0.8333333333333334,0.9285714285714286,1.3303815167454558,1.0
4631033930,20.0,0.5,0.55,0.10970548416450274,0.0
463BE29EB3,18.0,0.3333333333333333,0.6111111111111112,-0.0012650642519475416,0.0
463C8608CD,17.0,0.5,0.6470588235294118,-0.056750338460172675,0.0
46404B408E,16.0,0.16666666666666666,0.6875,-0.11223561266839782,0.0
46461AE361,43.0,0.8333333333333334,0.9069767441860465,1.3858667909536808,1.0
4654891CDC,17.0,0.6666666666666666,0.5294117647058824,-0.056750338460172675,0.0
465F74FA5B,15.0,0.3333333333333333,0.4666666666666667,-0.16772088687662295,0.0
4664C5640F,15.0,0.16666666666666666,0.7333333333333334,-0.16772088687662295,0.0
4681F4047A,18.0,0.3333333333333333,0.7777777777777777,-0.0012650642519475416,0.0
468636CEA7,19.0,0.6666666666666666,0.631578947368421,0.0542202099562776,0.0
468D3B1757,16.0,0.3333333333333333,0.4375,-0.11223561266839782,0.0
469C6F9FF6,21.0,0.3333333333333333,0.5714285714285714,0.16519075837272787,0.0
46A78C5E92,19.0,0.3333333333333333,0.631578947368421,0.0542202099562776,0.0
46ACB9F601,20.0,0.3333333333333333,0.6,0.10970548416450274,0.0
46ADCDBF53,21.0,0.6666666666666666,0.5238095238095237,0.16519075837272787,0.0
46B6536A37,19.0,0.5,0.5789473684210527,0.0542202099562776,0.0
46C8016528,16.0,0.16666666666666666,0.625,-0.11223561266839782,0.0
46D8B08759,19.0,0.5,0.631578947368421,0.0542202099562776,0.0
46E3B4A722,20.0,0.3333333333333333,0.55,0.10970548416450274,0.0
46ECFEA51E,17.0,0.5,0.7058823529411765,-0.056750338460172675,0.0
46EEDC222D,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
46FB64761B,28.0,0.8333333333333334,0.8928571428571429,0.5535876778303038,1.0
47057E593E,17.0,0.5,0.7058823529411765,-0.056750338460172675,0.0
470C81FA66,19.0,0.6666666666666666,0.5263157894736842,0.0542202099562776,0.0
470F1968A4,17.0,0.3333333333333333,0.4117647058823529,-0.056750338460172675,0.0
4721D7E02B,21.0,0.16666666666666666,0.6190476190476191,0.16519075837272787,0.0
4724FCD0BD,20.0,0.6666666666666666,0.6000000000000001,0.10970548416450274,0.0
47428390FC,16.0,0.3333333333333333,0.5,-0.11223561266839782,0.0
47466AB585,45.0,0.8333333333333334,0.9111111111111111,1.496837339370131,1.0
475007F579,15.0,0.3333333333333333,0.4666666666666667,-0.16772088687662295,0.0
4751A8C41A,17.0,0.6666666666666666,0.7058823529411765,-0.056750338460172675,0.0
476ED53E86,18.0,0.3333333333333333,0.7222222222222222,-0.0012650642519475416,0.0
477E967B32,20.0,0.3333333333333333,0.45,0.10970548416450274,0.0
479835ECD1,18.0,0.3333333333333333,0.8333333333333333,-0.0012650642519475416,0.0
479D127595,18.0,0.3333333333333333,0.6111111111111112,-0.0012650642519475416,0.0
47A5057A42,16.0,0.3333333333333333,0.6875,-0.11223561266839782,0.0
47AC3C4B04,17.0,0.6666666666666666,0.8235294117647058,-0.056750338460172675,0.0
47ACD5BF10,16.0,0.3333333333333333,0.625,-0.11223561266839782,0.0
47B5D64B69,18.0,0.5,0.5555555555555556,-0.0012650642519475416,0.0
47D2332543,15.0,0.3333333333333333,0.4666666666666667,-0.16772088687662295,0.0
47D70E97E8,20.0,0.16666666666666666,0.65,0.10970548416450274,0.0
47E092F255,17.0,0.6666666666666666,0.47058823529411764,-0.056750338460172675,0.0
47E766A29B,15.0,0.16666666666666666,0.4,-0.16772088687662295,0.0
47EBED01A2,16.0,0.5,0.75,-0.11223561266839782,0.0
47F1CCF4CD,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
4803A6514B,18.0,0.16666666666666666,0.5,-0.0012650642519475416,0.0
4812E042FD,20.0,0.5,0.55,0.10970548416450274,0.0
48174BBB52,21.0,0.5,0.6666666666666665,0.16519075837272787,0.0
48184C377B,17.0,0.16666666666666666,0.7058823529411765,-0.056750338460172675,0.0
4838220557,21.0,0.16666666666666666,0.6666666666666665,0.16519075837272787,0.0
4852732252,19.0,0.3333333333333333,0.47368421052631576,0.0542202099562776,0.0
486D4A98EE,20.0,0.3333333333333333,0.44999999999999996,0.10970548416450274,0.0
48713F610E,38.0,0.8333333333333334,0.8947368421052632,1.1084404199125553,1.0
4886876E57,15.0,0.3333333333333333,0.5333333333333333,-0.16772088687662295,0.0
4890C10E72,20.0,0.5,0.65,0.10970548416450274,0.0
489400E9B0,17.0,0.3333333333333333,0.7058823529411765,-0.056750338460172675,0.0
48A6817600,18.0,0.3333333333333333,0.5555555555555556,-0.0012650642519475416,0.0
48A9859F57,17.0,0.3333333333333333,0.6470588235294118,-0.056750338460172675,0.0
48BE6BD0C4,17.0,0.5,0.5294117647058824,-0.056750338460172675,0.0
48C3CFCABE,20.0,0.3333333333333333,0.55,0.10970548416450274,0.0
48D9BBD067,21.0,0.5,0.6190476190476191,0.16519075837272787,0.0
48EB3F7E55,17.0,0.6666666666666666,0.47058823529411764,-0.056750338460172675,0.0
49055D20F1,17.0,0.16666666666666666,0.4117647058823529,-0.056750338460172675,0.0
491460CA48,19.0,0.5,0.5789473684210527,0.0542202099562776,0.0
491EA1D897,19.0,0.16666666666666666,0.631578947368421,0.0542202099562776,0.0
491F1E76F8,16.0,0.5,0.6875,-0.11223561266839782,0.0
492BAF6CD9,18.0,0.5,0.2777777777777778,-0.0012650642519475416,0.0
492EFD7F0A,15.0,0.3333333333333333,0.6666666666666666,-0.16772088687662295,0.0
493A25779E,17.0,0.16666666666666666,0.29411764705882354,-0.056750338460172675,0.0
493E961141,18.0,0.16666666666666666,0.5,-0.0012650642519475416,0.0
494678BF4C,15.0,0.3333333333333333,0.6,-0.16772088687662295,0.0
49484F135F,17.0,0.3333333333333333,0.8235294117647058,-0.056750338460172675,0.0
494BE56EC9,18.0,0.5,0.4444444444444444,-0.0012650642519475416,0.0
496178DDF1,21.0,0.5,0.7142857142857142,0.16519075837272787,0.0
49650A7DD3,15.0,0.3333333333333333,0.6000000000000001,-0.16772088687662295,0.0
496795A7CD,19.0,0.3333333333333333,0.5789473684210527,0.0542202099562776,0.0
496AFE77B4,17.0,0.3333333333333333,0.5882352941176471,-0.056750338460172675,0.0
497DD79F42,18.0,0.3333333333333333,0.6666666666666666,-0.0012650642519475416,0.0
497FE4A0B6,18.0,0.3333333333333333,0.6666666666666666,-0.0012650642519475416,0.0
49A2FEABB0,15.0,0.3333333333333333,0.6666666666666666,-0.16772088687662295,0.0
49A64F5179,16.0,0.16666666666666666,0.5625,-0.11223561266839782,0.0
49B127EDF1,15.0,0.5,0.6000000000000001,-0.16772088687662295,0.0
49E5F0B9CD,18.0,0.3333333333333333,0.6666666666666666,-0.0012650642519475416,0.0
49E81FF016,16.0,0.3333333333333333,0.5625,-0.11223561266839782,0.0
49F588696B,19.0,0.5,0.47368421052631576,0.0542202099562776,0.0
49F6DA27DE,18.0,0.3333333333333333,0.6666666666666666,-0.0012650642519475416,0.0
4A02A3D172,18.0,0.16666666666666666,0.6666666666666666,-0.0012650642519475416,0.0
4A06F59FC3,17.0,0.5,0.5882352941176471,-0.056750338460172675,0.0
4A0C812A9B,16.0,0.3333333333333333,0.8125,-0.11223561266839782,0.0
4A12571533,21.0,0.5,0.619047619047619,0.16519075837272787,0.0
4A1E968041,18.0,0.16666666666666666,0.5555555555555555,-0.0012650642519475416,0.0
4A277DB8FA,21.0,0.3333333333333333,0.6666666666666666,0.16519075837272787,0.0
4A5B7C4C50,21.0,0.5,0.6666666666666665,0.16519075837272787,0.0
4A660FCF37,19.0,0.16666666666666666,0.3684210526315789,0.0542202099562776,0.0
4A7C62F357,20.0,0.5,0.7,0.10970548416450274,0.0
4A7EB124BC,15.0,0.3333333333333333,0.6,-0.16772088687662295,0.0
4A93A8940D,21.0,0.3333333333333333,0.7619047619047619,0.16519075837272787,0.0
4AA9FF2BD4,20.0,0.8333333333333334,0.55,0.10970548416450274,0.0
4AAA6C71E2,19.0,0.5,0.5789473684210527,0.0542202099562776,0.0
4AAA7D14AD,20.0,0.3333333333333333,0.85,0.10970548416450274,0.0
4AAD4D15BE,18.0,0.5,0.38888888888888884,-0.0012650642519475416,0.0
4AAEBA3E48,18.0,0.3333333333333333,0.6111111111111112,-0.0012650642519475416,0.0
4ABD5D88EA,17.0,0.3333333333333333,0.47058823529411764,-0.056750338460172675,0.0
4ACFAC40EE,16.0,0.5,0.5625,-0.11223561266839782,0.0
4ADD9A2A1F,37.0,0.8333333333333334,0.918918918918919,1.05295514570433,1.0
4ADDF2DD13,16.0,0.3333333333333333,0.5625,-0.11223561266839782,0.0
4AE89DB890,15.0,0.6666666666666666,0.7333333333333334,-0.16772088687662295,0.0
4AFFEEECA5,15.0,0.3333333333333333,0.6666666666666666,-0.16772088687662295,0.0
4B00BBB7A9,16.0,0.5,0.6875,-0.11223561266839782,0.0
4B09091306,20.0,0.3333333333333333,0.65,0.10970548416450274,0.0
4B12F3D0B7,16.0,0.3333333333333333,0.75,-0.11223561266839782,0.0
4B185AC51D,20.0,0.16666666666666666,0.5,0.10970548416450274,0.0
4B18C200EB,15.0,0.5,0.4666666666666667,-0.16772088687662295,0.0
