,UserId,Event,Category,Fake
32019,CA623DDBC3,send_email,Holidays,0
32020,A142B46F19,phone_call,Phone,0
32021,3A371D0952,click_ad,Motor,0
32022,87D602CF35,send_sms,Holidays,0
32023,E57FEFC332,click_carrousel,Motor,0
32024,855389144C,phone_call,Real_State,0
32025,7952935327,click_ad,Real_State,1
32026,E11A8798BD,click_carrousel,Phone,0
32027,085CAB7D58,click_ad,Jobs,0
32028,D9E9F6F863,send_sms,Holidays,0
32029,4721D7E02B,send_sms,Jobs,0
32030,7FBBC7CE9F,phone_call,Jobs,0
32031,43D2F26DFB,click_ad,Motor,0
32032,DD599B8DFD,send_sms,Holidays,0
32033,F2B2746C69,send_email,Holidays,0
32034,EB7EBB9CE2,click_ad,Holidays,0
32035,FA0C98DB5B,click_carrousel,Real_State,0
32036,1F40BA17AC,phone_call,Real_State,0
32037,B42F15BE67,phone_call,Leisure,0
32038,B72A724966,send_email,Jobs,1
32039,815CC11AEE,send_email,Holidays,0
32040,B959F47E24,phone_call,Jobs,0
32041,E348493C23,phone_call,Leisure,0
32042,7B1DB2DA76,phone_call,Phone,0
32043,EEE76127BE,send_email,Phone,0
32044,3561E5A816,click_carrousel,Phone,0
32045,7581B6274B,send_sms,Phone,0
32046,39D4261F58,click_ad,Motor,0
32047,24BC810A43,click_carrousel,Real_State,0
32048,BA6BBF86EC,send_sms,Motor,0
32049,6D90A49ABB,phone_call,Jobs,0
32050,4D927CD9C8,send_email,Phone,0
32051,C632298E09,send_sms,Real_State,0
32052,A970B4C639,send_sms,Real_State,0
32053,3BF7738B5F,click_ad,Real_State,0
32054,C18B875D8F,phone_call,Phone,0
32055,BE8C856096,send_email,Jobs,1
32056,88F31D754F,click_ad,Motor,1
32057,8875EEA2EB,click_carrousel,Jobs,0
32058,F63FE96DB0,phone_call,Holidays,0
32059,B9523DD81B,send_email,Phone,1
32060,8815035041,click_carrousel,Motor,0
32061,FE27011987,phone_call,Real_State,0
32062,46ACB9F601,send_email,Jobs,0
32063,AC6B886AB0,send_email,Real_State,0
32064,4339E7FE2E,send_sms,Jobs,0
32065,26EE2E4C0B,click_ad,Leisure,0
32066,40A25D22A8,send_email,Holidays,1
32067,FC90A75202,send_email,Motor,0
32068,9A1D5D8185,send_sms,Phone,0
32069,A38D6E450B,send_sms,Phone,0
32070,40BDB3BDE5,click_ad,Holidays,0
32071,5DB14EFB1B,send_sms,Real_State,0
32072,0F40310D0E,click_carrousel,Leisure,0
32073,73D8B2FAAA,send_email,Leisure,0
32074,EE649018BA,click_carrousel,Motor,0
32075,926F44DF10,send_sms,Jobs,0
32076,EF7D029288,phone_call,Holidays,0
32077,05E9EE4E8F,phone_call,Real_State,0
32078,6CC9500738,send_email,Real_State,1
32079,2AEB12305B,click_carrousel,Motor,0
32080,E3831A4F9A,send_sms,Motor,0
32081,C2745FF033,click_ad,Motor,0
32082,4D4E53FAA8,click_carrousel,Phone,0
32083,232F324D08,send_sms,Holidays,0
32084,515C413F28,click_carrousel,Holidays,1
32085,A13E8B1707,click_ad,Motor,1
32086,DAAA1258CD,send_email,Motor,1
32087,9310D20A1F,send_email,Real_State,0
32088,8CBA574268,click_carrousel,Phone,0
32089,91622C72D3,click_ad,Jobs,0
32090,F47070FE0C,send_email,Motor,0
32091,218265CC42,click_ad,Phone,1
32092,E99A0819A8,phone_call,Holidays,0
32093,868D287036,phone_call,Motor,0
32094,85EAB23598,click_ad,Motor,0
32095,14743CFC81,click_carrousel,Holidays,0
32096,FC2FB55B22,click_ad,Holidays,0
32097,1BFA8DF596,click_carrousel,Jobs,0
32098,2397C6875C,click_ad,Real_State,0
32099,7D6BE6F41E,click_carrousel,Holidays,0
32100,629F8C1CBF,click_carrousel,Leisure,0
32101,1598E4C72F,send_sms,Phone,0
32102,2E315879E5,phone_call,Holidays,0
32103,4F86433A74,click_carrousel,Phone,0
32104,66D63C9691,click_carrousel,Real_State,0
32105,C8A6BA793C,send_email,Leisure,0
32106,FAF9BE62E5,send_email,Leisure,1
32107,A8DB2030FE,phone_call,Leisure,0
32108,9132D9F23C,phone_call,Holidays,0
32109,9A0D5D9C45,send_sms,Holidays,0
32110,5CE215E710,send_email,Leisure,1
32111,7DA396B3BE,send_email,Leisure,0
32112,EF90167545,phone_call,Holidays,0
32113,60A0992082,send_email,Leisure,0
32114,E2E82DEE78,phone_call,Motor,0
32115,62709B6FA1,click_carrousel,Holidays,0
32116,055A2BA5C3,send_email,Motor,0
32117,D60326F55F,click_ad,Jobs,0
32118,E7ABACB369,phone_call,Motor,0
32119,E6F6755F22,send_email,Real_State,0
32120,3388A6FEFE,send_email,Real_State,0
32121,542F2F4D3D,click_carrousel,Motor,0
32122,CA623DDBC3,send_sms,Holidays,0
32123,B3FAD196F3,send_email,Jobs,0
32124,9FCB35D7A8,click_carrousel,Phone,0
32125,667FF12C40,click_ad,Real_State,0
32126,075D058F66,click_carrousel,Leisure,0
32127,6C707F32DA,click_carrousel,Phone,0
32128,BD0965BF57,send_email,Motor,0
32129,BCFEF112ED,click_ad,Jobs,0
32130,ECE86FFA01,click_ad,Phone,0
32131,A7A7780CE5,click_carrousel,Phone,0
32132,1F942F0AAA,phone_call,Jobs,0
32133,FDD5353D48,send_sms,Motor,0
32134,AC309256A1,click_carrousel,Jobs,0
32135,1E85C352A1,send_email,Motor,1
32136,73CA90AD76,send_email,Leisure,0
32137,FC94236730,send_email,Holidays,0
32138,49A2FEABB0,phone_call,Jobs,0
32139,93EDF43CC4,send_sms,Real_State,0
32140,16278FB52C,click_ad,Holidays,0
32141,4012FDB335,phone_call,Motor,0
32142,E4EBE4CB3A,phone_call,Jobs,0
32143,A56E92BF34,click_ad,Real_State,0
32144,69FC05998B,send_sms,Leisure,0
32145,43EAC2D840,send_sms,Phone,0
32146,FCD917FB46,send_sms,Real_State,0
32147,C97617AF18,click_carrousel,Motor,0
32148,C040DB07D5,send_sms,Motor,0
32149,0E07024771,click_ad,Motor,0
32150,5BA088F436,click_ad,Phone,0
32151,9543E561C7,send_email,Holidays,0
32152,A81DA6D557,click_ad,Real_State,0
32153,F1585EE664,click_ad,Real_State,0
32154,3DBB93206E,click_carrousel,Holidays,0
32155,F7E28F00D5,click_ad,Phone,0
32156,F0D6D7DED5,click_ad,Leisure,0
32157,FA80AB93ED,send_email,Holidays,0
32158,7234ED999D,send_email,Holidays,0
32159,882C63021C,send_email,Leisure,0
32160,E61E8D4F04,click_carrousel,Holidays,0
32161,C57514E620,phone_call,Leisure,0
32162,185B554870,send_email,Holidays,0
32163,46A78C5E92,click_ad,Jobs,0
32164,BBFFA66D50,click_ad,Jobs,0
32165,AC49DB4B40,send_sms,Phone,0
32166,40D8802E53,click_ad,Phone,1
32167,B840AC7368,send_email,Motor,0
32168,843EE5C461,click_carrousel,Phone,1
32169,EF356872F0,click_carrousel,Jobs,0
32170,02631565A8,send_email,Leisure,0
32171,71E6B3F8BB,phone_call,Leisure,0
32172,376220395B,click_ad,Jobs,0
32173,90F7B5044B,send_email,Holidays,0
32174,2182BF1ED7,click_ad,Real_State,0
32175,F90214F99E,send_sms,Motor,0
32176,87FE6E0D06,click_ad,Motor,0
32177,F3245A4EFA,send_sms,Jobs,0
32178,6758788B64,phone_call,Holidays,0
32179,1F8DD7591F,click_ad,Real_State,0
32180,323A3285C0,send_sms,Holidays,0
32181,1D818EDD22,send_email,Leisure,0
32182,3C6AF037EA,send_email,Real_State,1
32183,614ADDD57A,click_carrousel,Jobs,0
32184,057B6816FF,click_ad,Holidays,0
32185,68F69FDF09,click_ad,Leisure,0
32186,718D44FEA4,send_sms,Leisure,0
32187,3ACF0427A4,click_carrousel,Real_State,0
32188,163DE42F58,send_sms,Leisure,1
32189,5B040EA2E1,send_sms,Jobs,0
32190,7502317460,click_carrousel,Jobs,0
32191,B4B1F85FB8,phone_call,Jobs,0
32192,1F70810D55,phone_call,Phone,0
32193,D89F1FD83B,send_email,Phone,0
32194,B0550B4E94,phone_call,Holidays,0
32195,503B7FE332,click_carrousel,Motor,0
32196,23DF63BCA9,click_ad,Leisure,0
32197,720690AEFC,send_email,Motor,0
32198,A3A9B75F00,send_sms,Phone,0
32199,6620C06AED,phone_call,Phone,0
32200,1F4BF89791,click_ad,Real_State,0
32201,ED39DC680D,send_email,Leisure,0
32202,E6DC8BF508,click_ad,Holidays,0
32203,1F70810D55,click_ad,Motor,0
32204,2AF491F4D8,phone_call,Holidays,0
32205,941FD680A3,send_email,Leisure,0
32206,A04EFE256B,click_ad,Motor,1
32207,9901C817BC,send_sms,Phone,0
32208,4EE515A109,send_email,Holidays,0
32209,93DDED4648,click_ad,Phone,0
32210,D23C91F182,click_carrousel,Real_State,0
32211,E8A749779D,click_carrousel,Jobs,0
32212,C7696BE33C,click_ad,Phone,0
32213,AC19017E1C,click_ad,Jobs,0
32214,BB4704000A,click_carrousel,Holidays,0
32215,8984748EFE,click_ad,Holidays,1
32216,7D77BFFD6B,send_email,Real_State,0
32217,67DB12FCEB,send_sms,Phone,0
32218,EC576C3F92,phone_call,Motor,0
32219,CEB4893F6F,click_ad,Motor,0
32220,72D9B22AC4,phone_call,Motor,0
32221,BB1B7D49B0,send_email,Phone,0
32222,EEBD42DCD2,click_ad,Holidays,0
32223,5BC444BA39,click_carrousel,Motor,0
32224,A370D16CBD,send_email,Phone,0
32225,5029E7EF29,send_sms,Phone,1
32226,BD8F29E718,send_sms,Holidays,0
32227,06C41A6F06,send_email,Leisure,0
32228,4BF47E4057,click_ad,Real_State,0
32229,5B8AB02BB6,phone_call,Jobs,0
32230,D91024B182,send_sms,Phone,0
32231,611A42ABBE,send_email,Real_State,0
32232,CDD6CBE101,send_sms,Phone,0
32233,CC59032880,phone_call,Motor,0
32234,AB52EFE033,send_email,Jobs,1
32235,C2B2A7D9E0,click_ad,Motor,0
32236,8EFDCA5466,send_sms,Jobs,0
32237,B806340559,send_email,Holidays,0
32238,D3F46937D1,send_email,Motor,0
32239,B72A724966,click_ad,Leisure,1
32240,E12860BB0A,send_sms,Motor,0
32241,0C8975FBA3,send_email,Jobs,0
32242,0E85FFC2B8,send_email,Leisure,0
32243,001A5362BC,send_email,Leisure,0
32244,A32E807894,send_sms,Phone,0
32245,6B1C467819,click_ad,Motor,0
32246,52AF475C62,click_carrousel,Phone,0
32247,85EAB23598,click_ad,Motor,0
32248,2CE5999060,click_ad,Leisure,0
32249,C920594E13,click_carrousel,Motor,0
32250,6D90A49ABB,phone_call,Jobs,0
32251,667E410711,click_carrousel,Leisure,0
32252,9DC6463BF1,send_sms,Phone,0
32253,8B7191143B,phone_call,Holidays,0
32254,CDE5B829BE,click_ad,Motor,1
32255,4631033930,click_ad,Holidays,0
32256,4FCAC8B67C,send_email,Leisure,1
32257,0EB18282C2,click_carrousel,Real_State,0
32258,79801D51FF,click_carrousel,Jobs,1
32259,5C1F0FC4CE,phone_call,Real_State,0
32260,82B1F7633D,phone_call,Real_State,0
32261,3E01B513A9,click_carrousel,Holidays,0
32262,EDD4EA6642,send_email,Real_State,0
32263,4838220557,click_carrousel,Real_State,0
32264,0C7B01C1AF,phone_call,Phone,0
32265,6277F92695,send_sms,Leisure,0
32266,4F9C5CA00B,click_carrousel,Jobs,0
32267,D7A1E074A8,click_ad,Jobs,0
32268,C5AAFF44A7,click_ad,Jobs,0
32269,2E5B86BF9D,send_email,Leisure,0
32270,9EDC955185,send_sms,Jobs,0
32271,B8D4A583F0,phone_call,Real_State,0
32272,51631B97E6,click_ad,Real_State,0
32273,453EDBAC0B,send_sms,Phone,0
32274,E3711D2B57,phone_call,Motor,0
32275,06DCBF123D,phone_call,Jobs,0
32276,826C2B7F49,click_carrousel,Phone,0
32277,058BF8B126,click_carrousel,Holidays,0
32278,716F92EEEC,send_email,Motor,0
32279,E08EEC4174,click_carrousel,Leisure,0
32280,E3E2133398,send_email,Motor,0
32281,70E4F74D62,click_ad,Leisure,0
32282,C675B7E90A,click_carrousel,Jobs,0
32283,28DEC616A3,click_ad,Real_State,0
32284,6CE366712F,send_email,Phone,0
32285,BCDB8DA19F,click_carrousel,Jobs,0
32286,C8692B9C56,click_ad,Real_State,1
32287,712261C67F,send_sms,Phone,0
32288,2A1BAD7DD1,click_ad,Leisure,0
32289,F2D68D0A03,click_carrousel,Holidays,0
32290,200968A7F0,click_carrousel,Holidays,0
32291,1905DBB068,click_ad,Phone,1
32292,3A739DBA08,click_carrousel,Leisure,0
32293,3ECF44CD91,click_carrousel,Motor,0
32294,6C67CDA238,send_email,Jobs,0
32295,77019B6A9E,click_ad,Real_State,0
32296,54FAE4BB35,click_carrousel,Jobs,0
32297,AC8E39D462,click_carrousel,Leisure,0
32298,A946FA3CB2,click_ad,Real_State,0
32299,01B2CE0E4C,send_sms,Motor,0
32300,4FA458A09C,click_carrousel,Leisure,0
32301,99A7CDEA75,phone_call,Motor,0
32302,C4EC220EBC,send_sms,Motor,0
32303,0C8CFD6AB2,send_email,Phone,0
32304,C34036E5FC,send_email,Motor,0
32305,8E815E1BA0,click_carrousel,Phone,0
32306,4E8A811090,click_carrousel,Real_State,0
32307,88772A1435,send_email,Phone,0
32308,1E85FE386A,send_email,Holidays,0
32309,385409A9A4,phone_call,Jobs,0
32310,BE7D94AF09,click_carrousel,Phone,0
32311,82F6B4F589,phone_call,Phone,0
32312,4339E7FE2E,click_ad,Jobs,0
32313,DE1B92A619,phone_call,Leisure,0
32314,DAF38CE422,send_email,Holidays,0
32315,CAD68C6C2E,send_sms,Phone,0
32316,8B41073BCA,click_ad,Phone,0
32317,2919736ADA,click_carrousel,Holidays,0
32318,E11EC5E992,click_carrousel,Real_State,0
32319,258D15D860,send_sms,Motor,0
32320,28B678F415,send_email,Phone,0
32321,032F9F6950,send_sms,Holidays,0
32322,803CBA8C6D,click_ad,Jobs,0
32323,DB368B2C30,click_ad,Real_State,0
32324,812DCE1C3C,click_carrousel,Real_State,0
32325,0E97347549,phone_call,Phone,0
32326,55B44B0EE4,phone_call,Jobs,0
32327,65BA723AA0,click_carrousel,Holidays,0
32328,8194DB6EBD,click_ad,Leisure,0
32329,53BF65E01E,click_ad,Motor,0
32330,02DF3FDDA1,send_sms,Motor,0
32331,F12B1DD9CF,click_ad,Holidays,0
32332,826C2B7F49,click_carrousel,Phone,0
32333,BE165C93D9,phone_call,Motor,0
32334,AF0A6DED99,send_email,Holidays,0
32335,0E4E1C6BE3,click_carrousel,Jobs,0
32336,90F7B5044B,phone_call,Holidays,0
32337,FD5D93F4E3,send_sms,Phone,0
32338,D2163596C4,send_sms,Leisure,0
32339,F36E473613,phone_call,Holidays,0
32340,5356119BDD,send_email,Phone,0
32341,A4DA879BD7,send_email,Jobs,1
32342,296562932F,click_ad,Real_State,0
32343,6DEDEABDA2,click_ad,Jobs,0
32344,434DFE9233,send_sms,Jobs,0
32345,4ADD9A2A1F,phone_call,Jobs,1
32346,1E31F903E9,click_ad,Phone,1
32347,6E637F95C6,click_carrousel,Holidays,0
32348,195D777FE5,click_carrousel,Motor,0
32349,815C9AFA65,send_sms,Jobs,0
32350,338A27C1CF,send_sms,Leisure,0
32351,9A93061D2A,send_sms,Holidays,0
32352,CD1B5E32B5,phone_call,Holidays,0
32353,462DA28CF4,send_sms,Leisure,1
32354,430E2DEABE,send_sms,Holidays,0
32355,FC275EE2CB,click_carrousel,Jobs,0
32356,31B72D19DC,send_email,Phone,1
32357,82E5019734,phone_call,Real_State,0
32358,3F2251960D,send_email,Jobs,0
32359,5FEDA495E5,send_sms,Phone,0
32360,F79E8D4C6D,send_email,Holidays,0
32361,735A017486,click_carrousel,Real_State,0
32362,3BB25F0B6B,send_sms,Leisure,0
32363,169B29C2F0,click_carrousel,Motor,0
32364,10498BD975,click_carrousel,Holidays,0
32365,738C4CCBD0,click_carrousel,Phone,0
32366,236A252DFE,click_ad,Phone,0
32367,71E6B3F8BB,phone_call,Leisure,0
32368,4F3D3651E0,phone_call,Motor,0
32369,4DF19D78AC,click_ad,Phone,0
32370,4A93A8940D,click_ad,Real_State,0
32371,A368CA6535,send_email,Phone,0
32372,3872E2F527,click_ad,Holidays,0
32373,5A972926BF,phone_call,Phone,0
32374,00CE1216E2,click_carrousel,Real_State,0
32375,F2FB18D889,click_carrousel,Motor,0
32376,4113AA9B2B,click_ad,Motor,0
32377,33ADC5E456,send_email,Jobs,0
32378,2499C83EA0,click_ad,Real_State,1
32379,5508843DDD,send_email,Motor,1
32380,10849A66A5,send_sms,Leisure,0
32381,B4B1F85FB8,click_ad,Real_State,0
32382,0D7B8A4C46,click_ad,Holidays,0
32383,739B059187,click_ad,Jobs,0
32384,D16CCC6149,send_email,Holidays,0
32385,E4910258BD,click_carrousel,Real_State,1
32386,A17A91176A,send_email,Holidays,0
32387,D345686E60,click_ad,Leisure,0
32388,236A252DFE,click_carrousel,Phone,0
32389,8394B40D34,click_carrousel,Real_State,0
32390,64F8B47DF6,send_sms,Real_State,0
32391,56434799E9,send_sms,Jobs,0
32392,2F34B9EAFE,click_carrousel,Real_State,0
32393,F86591B9F0,send_email,Holidays,1
32394,EA9A46FD60,send_email,Jobs,1
32395,C0D49246B3,phone_call,Real_State,0
32396,496178DDF1,send_email,Jobs,0
32397,7CCBD7863E,send_email,Motor,0
32398,B87DDE1F34,click_ad,Leisure,1
32399,D951ECB43D,click_carrousel,Holidays,0
32400,4028D1AA1C,click_ad,Motor,0
32401,6C67CDA238,click_ad,Jobs,0
32402,576FB9E19A,click_carrousel,Real_State,0
32403,01B768B650,send_sms,Jobs,0
32404,1D822B51CE,send_sms,Motor,0
32405,B6AC36721A,send_email,Leisure,1
32406,673288E133,send_email,Real_State,0
32407,06A6D78855,click_carrousel,Holidays,0
32408,595F9579F2,click_ad,Phone,0
32409,9C10968218,click_ad,Holidays,0
32410,C4743D71EE,click_ad,Motor,0
32411,C473CEA08E,send_sms,Phone,0
32412,CD78278BAC,send_sms,Jobs,0
32413,3C471CFA24,click_ad,Jobs,0
32414,E7DB9234A2,click_carrousel,Leisure,0
32415,49F6DA27DE,click_carrousel,Motor,0
32416,FBB3347359,send_email,Jobs,0
32417,A494892637,send_sms,Real_State,0
32418,E2E82DEE78,send_email,Motor,0
32419,D691CC7AC2,click_ad,Leisure,0
32420,A624962322,click_carrousel,Holidays,0
32421,0B7F2E7773,click_carrousel,Real_State,0
32422,050C290AE9,send_sms,Phone,0
32423,3D0D41B012,click_carrousel,Phone,0
32424,955CCFFC52,click_carrousel,Real_State,0
32425,F86591B9F0,send_email,Real_State,1
32426,A8A5C3D343,phone_call,Leisure,0
32427,60C110AA15,phone_call,Phone,0
32428,A56E92BF34,click_ad,Real_State,0
32429,BCE20F462F,click_carrousel,Leisure,0
32430,9A0AD0A1AD,click_ad,Phone,1
32431,94821C2566,send_sms,Phone,0
32432,44748C01C0,send_sms,Holidays,0
32433,15170DE154,click_ad,Phone,0
32434,112906A3EB,send_email,Motor,0
32435,D62ADF6E45,click_carrousel,Jobs,0
32436,DA9943E85F,click_carrousel,Real_State,0
32437,FF56C80519,click_carrousel,Jobs,0
32438,1E12D532CD,phone_call,Phone,0
32439,32DFC5D385,click_ad,Jobs,0
32440,991850C1E1,send_sms,Jobs,0
32441,95313F83B1,send_email,Real_State,0
32442,CCB25F87C8,click_ad,Leisure,1
32443,36CF1D5D1B,send_email,Jobs,0
32444,BA1A0E9087,click_ad,Motor,0
32445,F53D4FA4E9,send_email,Real_State,0
32446,14743CFC81,send_email,Holidays,0
32447,5E14026967,send_email,Real_State,0
32448,D5FA569E54,phone_call,Phone,0
32449,8B4378239B,send_email,Jobs,0
32450,B5ACBFCF5C,send_sms,Leisure,0
32451,31798C18F0,click_carrousel,Leisure,0
32452,4EA3A9F385,click_carrousel,Phone,0
32453,9E805610F0,click_carrousel,Holidays,0
32454,335D4F66D4,phone_call,Phone,0
32455,53F7429AB5,send_sms,Jobs,0
32456,1F154F54D5,send_email,Leisure,0
32457,2A7D42A234,send_sms,Motor,0
32458,03621B1544,click_ad,Holidays,1
32459,55B04FF251,click_ad,Motor,0
32460,DDCD483706,phone_call,Holidays,0
32461,65EB0DB848,send_email,Real_State,0
32462,DE02945E22,send_sms,Leisure,0
32463,6CBA98693B,click_ad,Real_State,1
32464,8FA4E6377A,phone_call,Jobs,0
32465,4083C6C7B8,phone_call,Holidays,0
32466,2B00F889DF,click_ad,Jobs,0
32467,2798245C0D,send_email,Real_State,0
32468,D426EED148,send_email,Holidays,0
32469,7181EE3C56,send_email,Real_State,0
32470,1201EFE483,send_sms,Phone,0
32471,F8BB620520,click_ad,Real_State,0
32472,AC5927CC33,send_sms,Jobs,0
32473,4B74FCB83B,send_email,Real_State,0
32474,BB72375DF7,send_email,Leisure,0
32475,ED9C24907E,click_ad,Leisure,0
32476,CA814B2975,click_carrousel,Jobs,0
32477,B02EDAD26B,click_ad,Real_State,0
32478,0EB18282C2,send_sms,Real_State,0
32479,D361B8B91F,click_ad,Real_State,1
32480,A368CA6535,click_ad,Phone,0
32481,94E3AD8C51,send_email,Holidays,0
32482,BD81951E06,phone_call,Motor,0
32483,82F832AF88,click_carrousel,Leisure,0
32484,F41925366E,click_carrousel,Motor,0
32485,72498C4E1B,click_carrousel,Motor,0
32486,F8F9DBB7D3,phone_call,Real_State,0
32487,4A0C812A9B,send_email,Motor,0
32488,F025FF1889,click_ad,Jobs,1
32489,BA4980C9FB,send_sms,Leisure,0
32490,0C3A9D9184,phone_call,Leisure,0
32491,4412AD8DF7,click_ad,Motor,0
32492,7EE81FE944,send_sms,Leisure,0
32493,ED4FE8C74E,send_email,Jobs,0
32494,F899A1F855,click_ad,Motor,0
32495,57A641D8E1,click_ad,Real_State,1
32496,D3CC166ADA,send_email,Jobs,0
32497,B9AB425723,send_email,Leisure,0
32498,F5C8F5566F,click_carrousel,Phone,0
32499,75D1E3F183,send_email,Leisure,0
32500,BCAB96C23A,send_sms,Jobs,0
32501,1CEB70B9E9,send_sms,Jobs,0
32502,81A7B18097,send_sms,Leisure,0
32503,BC063A8C90,click_carrousel,Leisure,0
32504,AE2E261BCC,send_email,Jobs,1
32505,BB8DE831FB,send_email,Holidays,0
32506,03621B1544,click_ad,Real_State,1
32507,F6529A3060,phone_call,Motor,0
32508,5C30933ABC,phone_call,Motor,0
32509,CEC492F743,phone_call,Leisure,0
32510,EFCAF32353,click_ad,Leisure,0
32511,D165995402,send_email,Holidays,0
32512,CAD68C6C2E,send_email,Phone,0
32513,07BA0F9658,send_sms,Motor,0
32514,5EC7378C69,click_ad,Leisure,0
32515,C8A6D3E955,phone_call,Leisure,0
32516,2193EA3208,send_sms,Holidays,0
32517,AE94224FE4,phone_call,Real_State,0
32518,AF73297617,send_email,Real_State,0
32519,1786E61BA8,click_carrousel,Leisure,0
32520,811592A681,phone_call,Real_State,0
32521,D16CA0C7DD,click_carrousel,Leisure,0
32522,9172F85865,send_email,Jobs,0
32523,D9BB8C13BE,click_ad,Jobs,0
32524,9A221BEB76,send_email,Jobs,0
32525,40827CE6DB,phone_call,Holidays,0
32526,0FCC0F62D6,click_ad,Motor,0
32527,5EC9234881,phone_call,Real_State,1
32528,50D85702E0,click_carrousel,Phone,0
32529,F6529A3060,click_carrousel,Motor,0
32530,D9E9F6F863,click_carrousel,Holidays,0
32531,A4D5D0CAD3,click_carrousel,Holidays,0
32532,26D75CDBA1,click_carrousel,Jobs,0
32533,32DFC5D385,click_carrousel,Jobs,0
32534,7B58248F5E,send_email,Jobs,0
32535,B8696E55E6,send_email,Motor,0
32536,E5E8804CA1,click_carrousel,Real_State,0
32537,90A1089565,send_sms,Leisure,0
32538,F2034E88F7,send_email,Motor,1
32539,EFBFF0FB5E,send_email,Real_State,0
32540,283DB08427,send_email,Leisure,1
32541,CDE866C6E8,click_carrousel,Real_State,0
32542,6E7C9FD553,click_ad,Leisure,0
32543,B10966881A,click_carrousel,Real_State,0
32544,29154FBAC4,send_email,Motor,0
32545,CAE23FBE6C,click_ad,Holidays,0
32546,C83F4E088B,phone_call,Jobs,0
32547,616BF37FB5,send_email,Jobs,1
32548,7F1E29C7B2,phone_call,Leisure,0
32549,63CA768499,click_ad,Holidays,0
32550,F8F9DBB7D3,click_carrousel,Leisure,0
32551,A77255785D,send_email,Holidays,0
32552,63F7456FBA,send_email,Leisure,0
32553,85BB44E402,send_email,Jobs,0
32554,5181B30077,click_ad,Phone,0
32555,7169EF97F3,send_email,Motor,0
32556,89231AE375,send_sms,Real_State,0
32557,429227B343,send_email,Leisure,1
32558,8D3E01C06C,click_ad,Jobs,0
32559,B00569B192,send_sms,Leisure,1
32560,CD97F9E537,send_email,Phone,0
32561,BE90D09656,send_sms,Real_State,0
32562,050AC1FA99,send_email,Phone,0
32563,8BBE79F834,click_ad,Phone,0
32564,31952B87AC,click_ad,Leisure,0
32565,14F84EE7FB,send_email,Holidays,0
32566,8C37E42BE4,click_carrousel,Phone,1
32567,EFB692948F,click_ad,Real_State,0
32568,02DF3FDDA1,phone_call,Motor,0
32569,9132D9F23C,phone_call,Holidays,0
32570,D7789014B2,send_email,Motor,0
32571,7A80AF328D,phone_call,Real_State,0
32572,0C3AF60412,click_ad,Jobs,1
32573,870D629248,click_ad,Phone,0
32574,DEF516F906,send_email,Leisure,1
32575,B2522E59B6,send_sms,Motor,0
32576,CDE5B829BE,send_email,Leisure,1
32577,0D16F232FE,send_email,Leisure,0
32578,A94284302F,phone_call,Phone,0
32579,E3C1852462,click_carrousel,Real_State,0
32580,1E12D532CD,click_carrousel,Phone,0
32581,D8F18A149E,phone_call,Leisure,0
32582,9E90CB59F5,send_sms,Leisure,0
32583,CF3A0A0291,send_email,Phone,0
32584,4B5A3DF718,click_carrousel,Phone,0
32585,664B822737,click_carrousel,Phone,0
32586,A7ABED2C6A,phone_call,Leisure,0
32587,EE64F25659,phone_call,Real_State,0
32588,BC063A8C90,send_sms,Motor,0
32589,0C809000F4,phone_call,Phone,0
32590,611A42ABBE,click_ad,Real_State,0
32591,E8AFC4E626,click_carrousel,Leisure,0
32592,03D4006111,phone_call,Leisure,0
32593,4C1235C6F2,send_sms,Jobs,0
32594,3DD88446DF,click_carrousel,Phone,0
32595,D04053A28A,click_ad,Phone,0
32596,392C35F71E,send_sms,Holidays,1
32597,326990D233,send_email,Leisure,0
32598,D9809965E6,click_ad,Holidays,0
32599,5CE7165520,send_sms,Leisure,0
32600,DE195374FA,click_ad,Motor,0
32601,B13C6285B7,click_ad,Holidays,0
32602,C040DB07D5,click_ad,Motor,0
32603,8B76645564,phone_call,Motor,0
32604,D2CD84C691,click_ad,Phone,0
32605,D124C82062,click_ad,Jobs,0
32606,3895FD9FDA,send_sms,Motor,0
32607,4A1E968041,send_sms,Phone,0
32608,13A34F52A7,phone_call,Real_State,0
32609,7581B6274B,click_carrousel,Phone,0
32610,974B97CA04,send_email,Jobs,0
32611,F38E959909,send_email,Phone,0
32612,271CF82AF5,send_email,Holidays,0
32613,8320AA8490,send_sms,Phone,0
32614,470C81FA66,phone_call,Holidays,0
32615,2BEBC0FB3C,click_carrousel,Holidays,0
32616,1BFA8DF596,send_email,Jobs,0
32617,3F7719DA56,send_sms,Leisure,0
32618,B40B21DABE,click_carrousel,Leisure,0
32619,E99A0819A8,click_carrousel,Holidays,0
32620,D49DD5C360,send_email,Jobs,1
32621,D9E9F6F863,send_email,Holidays,0
32622,2B927B0A3A,send_email,Jobs,0
32623,F93B0BA49F,click_carrousel,Jobs,0
32624,72B8B8ED65,send_email,Motor,1
32625,874DDEFB41,click_ad,Leisure,0
32626,520C9FFF94,click_ad,Phone,0
32627,257262BEC6,send_email,Holidays,0
32628,EFF2DC0B91,click_carrousel,Leisure,0
32629,CAD68C6C2E,send_sms,Phone,0
32630,C18B875D8F,click_ad,Motor,0
32631,D1337BD4C7,click_ad,Holidays,0
